Engine_Temperature,Vibration_Levels,Fuel_Consumption,Downtime_Maintenance,Maintenance_Required
0.0,0.0017504619070396463,1.0,0.19417026273978458,1
0.0,0.12658994696260253,0.0,0.0,1
0.0,0.03560141670536776,0.0,0.3024808550188642,1
0.0,0.09786755028986675,0.26536054456633645,0.0,1
0.0,0.10469635539915903,1.0,0.11549678190394824,1
0.0,0.19229746318991667,0.4109642191214396,0.10341075160566211,1
0.0,0.05721159592993512,0.11013597096618993,0.03586977386045458,1
0.0,0.011754855463196144,1.0,0.0,1
0.0,0.11698145867033485,1.0,0.0,1
0.0,0.12652158029194993,0.0,0.0,1
0.0,0.06483854537387919,1.0,0.0,1
0.0,0.08569567642526729,0.0,0.0,0
0.0,0.005661510399849524,0.4798339833622534,0.3826354810288879,1
0.0,0.14054510380312688,1.0,0.0,0
0.0,0.0066117100460836385,1.0,0.0,0
0.0,0.07405814545930306,0.4007019014395882,0.07688620814772203,1
0.0,0.07080295875078418,0.6348565321378139,0.12383401146405941,1
0.0,0.012093288334605854,0.16914921187054416,0.19625682302906985,1
0.0,0.08272084625229562,0.15187751277873163,0.08954652719419143,1
0.0,0.018205037851451288,1.0,0.0,1
0.0,0.09010901186282402,1.0,0.0,0
0.0,0.005292703417928737,0.0,0.07807526738913517,1
0.0,0.045964113310687706,0.0,0.0,1
0.0,0.0976870251823034,0.7447840340601048,0.20994871454784939,1
0.0,0.1803301602705684,0.6111955952936745,0.0,0
0.0,0.031106765273354438,0.0,0.07960030625068215,1
0.0,0.017801070115971023,0.1106028060345502,0.09310397499743825,1
0.0,0.10124205147644573,0.0562698148175752,0.22879391533162144,1
0.0,0.09383198571674203,0.0,0.06676757888898861,1
0.0,0.13264206239521753,1.0,0.0,0
0.0,0.1236350395831857,0.0,0.0,1
0.0,0.03814348745712475,0.43004143538610246,0.0,0
0.0,0.2481852856836194,1.0,0.0,1
0.0,0.12883983954637832,1.0,0.0,1
0.0,0.13935537380234156,0.0,0.0,1
0.0,0.1361835946678866,0.5789160884996887,0.017577941490939206,1
0.0,0.10581119506189633,0.4755395110980745,1.0,1
0.0,0.1013805117136006,0.1138565372465768,0.0,0
0.0,0.0038325914313572314,1.0,0.0,1
0.0,0.080490543225974,0.11070250275485449,0.0,1
0.0,0.03162140512459133,0.03137027913162188,0.0,1
0.0,0.1587572588405865,0.15550148459412444,0.0797780094391818,1
0.0,0.15889748158761066,0.23296812504430614,0.023302678721223942,1
0.0,0.12724659571729485,0.0,0.0,1
0.0,0.015135400098375775,0.0,0.0,0
0.0,0.03269036009151575,0.509266789950696,0.0,1
0.0,0.014447570638491967,0.3498333033389783,0.0019297449604097822,1
0.0,0.02951732283944438,0.11949996667622548,0.0,0
0.0,0.20685851569225386,0.23646040266662355,0.12964066961724283,1
0.0,0.1242894029919295,0.231307538336389,0.08692895195329692,1
0.0,0.08115094830629348,0.5238613832993584,0.039162956798149406,1
0.0,0.07715829403210177,0.0,0.022218101122797068,1
0.0,0.018773830804852606,0.4689577454000941,0.0,0
0.0,0.015584490120393557,0.5241938923394416,0.0,1
0.0,0.029523050180512107,0.27561531603500483,0.0,0
0.0,0.0005207053483972984,0.0,0.028633013719150814,1
0.0,0.03980044728563231,0.0,0.0,0
0.0,0.022460563864055344,0.0,0.0,0
0.0,0.07772735654843867,0.6476035860856986,0.0,0
0.0,0.11349762609221195,0.31400490851272106,0.0,0
0.0,0.047867926171283395,0.2835471648713655,0.0,0
0.0,0.08987749890649971,0.0,0.07252344875427415,1
0.0,0.04023250652825688,0.0,0.0,1
0.0,0.008158709195442662,0.0,0.1409568709039336,1
0.0,0.02407700057405273,0.3273128118979384,0.01703131468100868,1
0.0,0.1251640155109939,0.2225427259843305,0.06743048814257477,1
0.0,0.055932779158390955,0.0,0.017825319129492645,1
0.0,0.19632306954296172,0.19775342567928295,0.10924036396097078,1
0.0,0.04747135342345799,0.08700904430498774,0.0,1
0.0,0.2913572750079772,0.0,0.24568471884716078,1
0.0,0.1739030761357408,0.5795540493214624,0.04463514871652984,1
0.0,0.024677528611500868,0.0,0.0,1
0.0,0.0774212568587769,0.0,0.2873513821918631,1
0.0,0.20018735228997508,0.09691531910940132,0.0,1
0.0,0.12059188381627867,1.0,0.0,0
0.0,0.014550136927727752,1.0,0.05205439529240679,1
0.0,0.10501862052481686,0.3865384774463429,0.0,0
0.0,0.01249812671784908,1.0,0.03395308524368619,1
0.0,0.007532989096743335,0.0,0.003378488159157934,1
0.0,0.02833993237447983,0.0,0.0,0
0.0,0.04836932656629468,0.0,0.0,1
0.0,0.004217264743250324,0.8093390484131175,0.0,1
0.0,0.3213884373075628,0.17709686349496928,0.0,1
0.0,0.01529171662823058,1.0,0.04853647634751068,1
0.0,0.017569875594196253,0.0,0.047666856802822836,1
0.0,0.34622609073884203,0.3719819732782789,0.004419643646961228,1
0.0,0.11091200682514829,1.0,0.0,1
0.0,0.09149753135374848,0.5640396173600648,0.05867983664282467,1
0.0,0.21403030576580087,0.0,0.0,0
0.0,0.11435622140976523,0.08823822321406538,0.0,1
0.0,0.006269183286053659,0.6854784032087731,0.06853544245291135,1
0.0,0.06994393133666942,1.0,0.030065962745466385,1
0.0,0.016209533986791334,1.0,0.0,0
0.0,0.1447541241531702,0.6135755956038713,0.0269818843444476,1
0.0,0.08134463944989867,1.0,0.0,1
0.0,0.09965792665188691,0.8653284831074239,0.0,0
0.0,0.08087196617962512,0.11843300451093669,0.0,1
0.0,0.04580300495104995,0.514395220083681,0.0,0
0.0,0.011885024733865159,0.0,0.0,1
0.0,0.09868496171259977,0.027556564639960646,0.02778784903630333,1
0.0,0.023501364547275284,0.1614263897253379,0.04229912847170305,1
0.0,0.009673889579560864,0.12948538141462906,0.0,1
0.0,0.20160684705295778,0.5332857882948869,0.006446177259503984,1
0.0,0.005104917184426403,0.24851601541664886,0.0,0
0.0,0.20770596829913815,0.5683074514219402,0.18716203598047174,1
0.0,0.06683944452410698,0.0,0.0,1
0.0,0.009560799563694376,1.0,0.0,1
0.0,0.037549003301370835,0.5475631125377101,0.2143096274196572,1
0.0,0.04024847271503074,1.0,0.0,1
0.0,0.12494774829829,0.20234991978033595,0.0,0
0.0,0.036738634468849216,0.0,0.0,1
0.0,0.07694913645282297,0.9686738096906866,0.0,1
0.0,0.21545629966105706,0.0,0.0,0
0.0,0.01892128906251532,0.0,0.0,1
0.0,0.04501225717836428,0.32009018280235707,0.13223392906591452,1
0.0,0.06230408278414776,0.19626057949528836,0.3846285528000394,1
0.0,0.018084464735243843,1.0,0.05078572687507925,1
0.0,0.04653333816290593,0.0,0.04268611082317977,1
0.0,0.1427333813054998,0.19275300136230916,0.09950977098145475,1
0.0,0.016489595254437484,0.7239785517815971,0.0,0
0.0,0.18283656642780538,0.5324403372018294,0.0,1
0.0,0.21848146881137961,0.0,0.0,1
0.0,0.012598779947759028,1.0,0.029421921491701867,1
0.0,0.13218162201456293,0.27328161329359163,0.02968700909991521,1
0.0,0.01371652356962194,0.8275959377981605,0.0,0
0.0,0.22039005122191663,0.0,0.0202022254282466,1
0.0,0.041317934312411396,0.0,0.041417902413210216,1
0.0,0.0282499978778342,0.0,0.015134853443386005,1
0.0,0.026072298030461256,0.5444241920586554,0.06511715844251191,1
0.0,0.2076205357510127,1.0,0.060769538770082364,1
0.0,0.0017438454038152392,0.629623127426548,0.003636060544871836,1
0.0,0.030615002895825052,0.31456003479230993,0.17384652315894725,1
0.0,0.04891021638780346,0.0,0.015755322156656003,1
0.0,0.0038361143773320903,0.0,0.0,1
0.0,0.11518061717261724,1.0,0.23428143237997884,1
0.0,0.04473260535270224,0.24361438925759588,0.10291456715542027,1
0.0,0.05557785108046327,0.0,0.0,0
0.0,0.019438866184895234,0.0,0.07191079693439699,1
0.0,0.058443079794722554,0.0,0.19621883186752678,1
0.0,0.08052908781434706,0.0,0.06521648513963028,1
0.0,0.10343417918313819,0.0,0.060401388236976286,1
0.0,0.19682606009456458,0.16939624032282968,0.0,1
0.0,0.041540629701510845,0.9168307028990241,0.0,0
0.0,0.04032469959567828,0.5234232261619309,0.06413240971890735,1
0.0,0.03669092196136101,1.0,0.2995341429388274,1
0.0,0.17717789130453696,1.0,0.13579487771747983,1
0.0,0.05683572344036385,0.0,0.0,1
0.0,0.1002949417758896,0.1691339255619944,0.011823056532429165,1
0.0,0.007018000959846417,0.14308736066966932,0.0,0
0.0,0.005961881824407638,1.0,0.0,1
0.0,0.260518511652375,0.24863205565047913,0.0,0
0.0,0.20883671909807927,1.0,0.06861057697401886,1
0.0,0.09502889649329926,1.0,0.1623019014575653,1
0.0,0.09234106652827712,0.0,0.17497586791131492,1
0.0,0.04198264262276565,0.0,0.14483537291373033,1
0.0,0.03284284534401815,0.0,0.10791722258107457,1
0.0,0.006129430843272618,0.9912609482341408,0.0,0
0.0,0.165813728485068,0.08625198928273081,0.09163767407968036,1
0.0,0.14922140175628149,0.0,0.05578998485959907,1
0.0,0.04639562655617395,0.22749400472112008,0.0,0
0.0,0.06763333278146066,1.0,0.0,1
0.0,0.11969539779731796,0.24740172515020592,0.04942592702015992,1
0.0,0.10488437677467527,1.0,0.0821829618047428,1
0.0,0.32666841521663226,0.2837963300382563,0.0,1
0.0,0.050478034615706595,0.0,0.0,0
0.0,0.015614510286587838,1.0,0.0018652602737058081,1
0.0,0.07481029311226287,0.7183085570534185,0.07923910578430023,1
0.0,0.050486965431916574,0.1011327568735434,0.0,0
0.0,0.09723876774302492,0.4017670497188723,0.0,1
0.0,0.1569806491210905,0.22264878039024644,0.0,1
0.0,0.026481632989004616,0.0,0.0,1
0.0,0.10876422540888674,0.9481663574057746,0.0,1
0.0,0.06872520685778331,0.9852146620485867,0.03272637283528929,1
0.0,0.06067844667677496,0.0,0.0,0
0.0,0.24065661137015018,1.0,0.10083083586841199,1
0.0,0.1479231469390503,0.0,0.06378188416972919,1
0.0,0.1039496699764678,0.0,0.0,1
0.0,0.05282925249645012,0.32957346874208365,0.0,1
0.0,0.17296149331870703,0.8646037435178573,0.0,1
0.0,0.0007477583389007156,0.5730556599888506,0.06523213697381845,1
0.0,0.0048681082829284865,0.034257954307218785,0.0,1
0.0,0.009065312039195783,0.0025320507841051776,0.13363072173429838,1
0.0,0.09680223347535444,0.5152204314527835,0.0,0
0.0,0.11020839016432177,1.0,0.0,1
0.0,0.02023110935708426,0.0,0.09579494776262686,1
0.0,0.25596811883204806,0.007155703868128305,0.0,0
0.0,0.1310996300946402,0.0,0.0,1
0.0,0.0495646940742096,1.0,0.0,1
0.0,0.013232379769845171,1.0,0.0,0
0.0,0.1345894010070415,1.0,0.028186757265961076,1
0.0,0.020011765279327,0.10374222785702225,0.0,1
0.0,0.0034786587490796238,0.4367754378603675,0.2639104624236493,1
0.0,0.03722985446445626,0.08415198571513388,0.0,0
0.0,0.017883959571471354,0.0,0.31063791560376736,1
0.0,0.32095222544092117,0.013876520894520461,0.05651634716485276,1
0.0,0.07310563994155979,0.7584653331503508,0.05096359497231393,1
0.0,0.08483449650557393,0.6503690510563069,0.1869756984932779,1
0.0,0.09070026864026332,0.19849297298304175,0.0,1
0.0,0.2576198119673856,0.0,0.0,1
0.0,0.17555885264472776,0.0,0.0,0
0.0,0.045967298865094215,0.0,0.0,1
0.0,0.07526390100932469,0.5914106100978525,0.0,1
0.0,0.012526659688045024,0.06097993679540997,0.06373198231341835,1
0.0,0.1546507855890167,0.0,0.02625385765982327,1
0.0,0.13693735311819857,0.32275665506163514,0.0,1
0.0,0.02875968621065206,0.03377100934148475,0.12997256027105328,1
0.0,0.08521761759499617,1.0,0.023497844117034403,1
0.0,0.05356181282190383,0.0030369693292390254,0.0,0
0.0,0.22077331509783515,0.17023126485915857,0.0,0
0.0,0.2217692689996661,1.0,0.1053333075750388,1
0.0,0.005709616208359754,1.0,0.0,0
0.0,0.1078265520869212,1.0,0.15007978244156941,1
0.0,0.09850418408416947,0.32871346969838594,0.0,1
0.0,0.0031289917789113397,0.0,0.0,0
0.0,0.050300771094741584,0.8606113095555337,0.06533539541398732,1
0.0,0.05199188007474454,0.1277524257407155,0.11176236610241545,1
0.0,0.0570012156078437,1.0,0.0,1
0.0,0.04512689033631145,0.0,0.04404088422293654,1
0.0,0.002889089124182206,0.0,0.0,1
0.0,0.02067782009132461,0.4380835515513209,0.0,0
0.0,0.010769938364983982,0.7751733294726284,0.0,1
0.0,0.012440676576040232,0.00806437141096461,0.0,0
0.0,0.3636131893730008,0.0,0.0,1
0.0,0.18327050518045754,0.0,0.0,1
0.0,0.021617553129161436,0.7192652513154059,0.0,0
0.0,0.10276628564543373,0.11969317031381443,0.0,1
0.0,0.13575165415535762,0.0,0.08530968378261027,1
0.0,0.06612082605917924,0.013198448050398603,0.12376130320141557,1
0.0,0.07679988227852284,0.0,0.0,1
0.0,0.1267217067633372,0.7887677942057953,0.0,0
0.0,0.0008188540834453568,0.0,0.0,1
0.0,0.0038193823642736244,0.0,0.1292628137743904,1
0.0,0.0027172662241855055,1.0,0.020297919878300125,1
0.0,0.022463644354407786,0.1847250726413075,0.18588558720908135,1
0.0,0.07023094221734105,1.0,0.3301016262882648,1
0.0,0.0915443535514824,0.0,0.15384771953986096,1
0.0,0.002375019840711317,0.0,0.0,1
0.0,0.003840132470019581,0.0,0.16597684995132553,1
0.0,0.05707743153859722,0.031666958786965516,0.1471099539281607,1
0.0,0.18605437813380282,0.8059428142260874,0.04753669045698062,1
0.0,0.046352732123949095,1.0,0.0,1
0.0,0.2967502717549023,0.0,0.0,1
0.0,0.14213242566872808,0.2948213795767202,0.0,0
0.0,0.03360537090893451,0.0,0.07835381214140705,1
0.0,0.09103990478990324,0.522138826783147,0.0,0
0.0,0.008629670504847411,0.7930139439447872,0.1417879496178896,1
0.0,0.15940952182178666,1.0,0.0,1
0.0,0.020301346584603648,0.0,0.0,0
0.0,0.006570019744426698,1.0,0.020259595898043443,1
0.0,0.17510981526178074,0.0,0.0,1
0.0,0.061265425617258576,0.33643406378554747,0.01569213720142589,1
0.0,0.0570757304863053,0.0,0.07898058012069623,1
0.0,0.04621869088170825,0.05214427186497955,0.0,1
0.0,0.09770348261439242,1.0,0.0,0
0.0,0.2588893676146797,0.36308374239721225,0.0,1
0.0,0.21313498593924796,0.0,0.0,1
0.0,0.3111378746179875,1.0,0.05052337931246594,1
0.0,0.10066449730033232,0.0,0.0,0
0.0,0.05793378938124234,0.23259225497588037,0.19133005810090745,1
0.0,0.036477545285840636,1.0,0.0,0
0.0,0.12790972156125352,1.0,0.0,1
0.0,0.026230591229971456,0.0,0.0,0
0.0,0.18862153427342496,0.20328815766795943,0.0,1
0.0,0.05155901101667019,0.3140386389832202,0.0,1
0.0,0.10705551201594134,0.0,0.0,1
0.0,0.39525416704019317,0.0,0.0,1
0.0,0.020036446563040575,0.0,0.010922899272284159,1
0.0,0.035182486350955514,0.18827512424365972,0.17536239166026205,1
0.0,0.18585674467192037,0.0,0.05124468319438172,1
0.0,0.026422715332519164,0.4916624813104195,0.08379240673364013,1
0.0,0.06921907825423007,0.22828324810161243,0.04285120987236437,1
0.0,0.025812505288598898,1.0,0.22099153267770166,1
0.0,0.21206936298959062,0.19355737694611735,0.02931410424381173,1
0.0,0.3786151032733772,0.659077844716148,0.0,1
0.0,0.1093234252857764,0.0,0.10287234883506888,1
0.0,0.014724124750291502,0.23648865999123786,0.002423763774699907,1
0.0,0.22869870694573322,0.0,0.0510160278696677,1
0.0,0.0942675585567197,0.0,0.0,1
0.0,0.09604685295144653,0.9136659986953608,0.0,0
0.0,0.008041813137233893,0.14037218419420916,0.0,1
0.0,0.0039006764504005767,0.0,0.0,1
0.0,0.09212205489463443,0.4887838187710332,0.07724197019779415,1
0.0,0.039077151719966216,0.0,0.0,1
0.0,0.016796848292968604,0.49548975026399183,0.0,0
0.0,0.05688168782529193,0.0,0.080746122797329,1
0.0,0.07189598078867668,0.0,0.0,1
0.0,0.09730170969511545,1.0,0.11816693707042361,1
0.0,0.4181120362977952,0.3222727335387337,0.0,1
0.0,0.13726608392283676,0.3530943464128799,0.0,1
0.0,0.038295880706453685,0.18113093663033736,0.03705732146146167,1
0.0,0.004837044459319427,0.0,0.1580190904028085,1
0.0,0.10106025532900914,0.0,0.0,1
0.0,0.09341445273260703,0.5626904180377321,0.0,1
0.0,0.23656543035812846,0.0,0.21972138855154516,1
0.0,0.07393135880228228,0.8180969620099763,0.0029714627127795388,1
0.0,0.028011786195147544,1.0,0.0,0
0.0,0.04111337322598474,0.0,0.0,0
0.0,0.0664573390995473,0.0,0.0,1
0.0,0.05006839836168097,1.0,0.04579535537260649,1
0.0,0.0963004934542727,1.0,0.0,1
0.0,0.039901677621978104,0.09770718573262999,0.0,1
0.0,0.31314866836059146,0.0,0.0809654797362083,1
0.0,0.14022140857875454,1.0,0.03305404392975851,1
0.0,0.07377539810877821,0.9271031203160889,0.0,1
0.0,0.18696099371581218,1.0,0.01945620041984991,1
0.0,0.008837328285844001,1.0,0.11324732116558546,1
0.0,0.0010003170303760022,0.0,0.15211964554554996,1
0.0,0.07552922102526112,0.0,0.026653904838792403,1
0.0,0.26890895760578565,0.0,0.06659133276804444,1
0.0,0.0065377462643435936,0.83621081943971,0.0,0
0.0,0.12096558525125323,0.0,0.09940108906847209,1
0.0,0.11717473190598228,1.0,0.10507374078127413,1
0.0,0.08789396871981858,0.0,0.13420143863458825,1
0.0,0.05851036899498935,0.3877902816482279,0.0,1
0.0,0.034477432784265516,1.0,0.054958602331135746,1
0.0,0.0008196573708115662,1.0,0.0,1
0.0,0.21858991039603015,0.04808703157229238,0.007579293475862639,1
0.0,0.04049925779289968,0.7717364202401982,0.07083205551916238,1
0.0,0.03699125836346851,0.38875698036040923,0.0,1
0.0,0.025211944041654742,0.18077992167988494,0.21033531568729327,1
0.0,0.07830617138918251,0.0,0.0,1
0.0,0.007513218600699066,1.0,0.038392723973242976,1
0.0,0.1005564535497527,1.0,0.0,0
0.0,0.09997368603607756,0.0,0.03790367704902704,1
0.0,0.029804117555770837,0.41603794355972773,0.0,1
0.0,0.10757187191559313,0.8458342774619363,0.0,0
0.0,0.13448283844198794,0.0,0.0,0
0.0,0.10526453389385274,0.08882961016155455,0.0,1
0.0,0.17257790860526884,0.0,0.0,1
0.0,0.2764911515502703,0.0,0.0,1
0.0,0.1528560529701075,0.0,0.11415572867307092,1
0.0,0.014632193574528824,0.0,0.24282978443701264,1
0.0,0.10926279903561435,0.031461727928181527,0.04277791927432937,1
0.0,0.020452221997047982,0.9899562592963662,0.036381400859691444,1
0.0,0.022315087515608623,0.38414739533059655,0.0,0
0.0,0.012445534778064446,0.0,0.0,1
0.0,0.05992421315202479,0.0,0.0,0
0.0,0.03269994746782744,1.0,0.0,1
0.0,0.04262161036955872,0.26484499501672903,0.10112910469855375,1
0.0,0.011033357244729767,0.7421000637686319,0.0,0
0.0,0.03357994640197292,1.0,0.0,1
0.0,0.0022385214656174372,0.0,0.0,0
0.0,0.1625427292547056,0.6265093533972912,0.16042832639428062,1
0.0,0.037389683013890535,0.9954733744958193,0.0,1
0.0,0.06473816059650604,0.0,0.045029803240643006,1
0.0,0.07158970149977045,1.0,0.11597566269532153,1
0.0,0.04330725340913678,0.0,0.0,1
0.0,0.06744466980385443,1.0,0.0,1
0.0,0.05101173972918438,1.0,0.0,0
0.0,0.05538985675733721,1.0,0.0,1
0.0,0.0225427903547161,0.5794260835124092,0.0,1
0.0,0.04665034268113147,0.4284582995472212,0.0,0
0.0,0.0610668626984056,0.0,0.0,0
0.0,0.15846146514742407,0.1230546633353265,0.43753986819983215,1
0.0,0.023006382064433967,0.9665847821179769,0.11668427702094555,1
0.0,0.021417878588147383,0.7516671028822222,0.0,0
0.0,0.2820072223504297,0.0,0.06902779931781232,1
0.0,0.11767231871766631,0.45367424656482574,0.0,1
0.0,0.13918278173920332,0.0,0.061506664337379564,1
0.0,0.13058473446499935,0.0,0.012637333453417337,1
0.0,0.004972607803831687,0.7904664285284544,0.06899591041918368,1
0.0,0.06195858743730755,0.37529204024608415,0.0,1
0.0,0.008750620994393454,0.6041010364830095,0.09265933610530822,1
0.0,0.02117409308143014,0.0,0.0,1
0.0,0.03272892667964008,1.0,0.0,0
0.0,0.16415204705806052,0.0,0.0,1
0.0,0.020437914984442994,0.33120246054874475,0.09314307676943893,1
0.0,0.09665872771536946,1.0,0.0,1
0.0,0.10910791913258087,0.0,0.3197459191192146,1
0.0,0.0018357511879397036,0.08558689478950166,0.0,1
0.0,0.19855029055723208,0.0,0.1105678964457646,1
0.0,0.1317659127795484,0.0,0.0,0
0.0,0.10245469673672407,0.0,0.1646737508064521,1
